user_id,product_id,interaction_type
39,64,click
283,64,view
207,151,view
91,64,click
245,32,view
231,64,click
136,323,view
68,64,view
151,411,click
24,32,click
65,64,view
65,272,view
1,268,view
26,64,view
176,411,wishlist
236,64,click
143,358,view
91,221,purchase
168,332,purchase
144,64,view
267,62,purchase
265,64,click
232,64,view
215,64,purchase
278,234,click
192,64,view
180,110,click
31,64,view
1,43,click
56,21,click
162,64,view
23,41,view
226,64,view
103,64,view
221,70,click
3,94,view
45,500,view
160,400,view
151,64,click
291,173,view
285,228,purchase
212,32,view
143,409,click
212,209,view
264,299,wishlist
104,80,click
43,64,click
37,64,view
79,411,view
207,64,view
240,15,view
185,54,view
124,32,purchase
216,173,view
140,266,view
220,54,view
113,297,wishlist
154,205,view
281,32,view
117,411,wishlist
153,411,view
25,32,view
228,480,click
202,411,click
181,64,wishlist
82,64,view
5,70,view
171,214,view
22,221,click
15,413,click
120,64,view
52,453,view
199,64,wishlist
10,64,click
228,482,view
91,64,view
190,175,view
138,404,view
91,187,purchase
70,64,purchase
290,411,wishlist
6,64,view
26,64,view
110,295,purchase
178,390,click
133,54,purchase
174,64,view
253,64,view
98,272,view
282,64,view
188,428,purchase
34,64,wishlist
148,337,click
156,58,view
297,64,view
65,26,purchase
220,64,click
146,64,view
49,369,wishlist
173,207,click
90,451,view
125,274,click
175,64,view
37,64,view
250,228,view
10,411,view
281,64,view
225,453,view
124,431,view
65,11,wishlist
100,228,view
298,404,wishlist
116,64,view
235,411,click
81,32,view
83,293,click
38,221,wishlist
161,32,purchase
95,32,view
131,64,view
96,413,view
77,64,view
170,345,view
17,228,click
216,172,view
126,64,click
277,400,view
130,32,view
60,64,view
113,165,click
4,32,click
234,32,purchase
289,400,wishlist
231,32,view
96,64,view
217,32,view
119,104,view
92,225,purchase
73,453,view
96,64,view
238,180,click
65,64,view
47,278,click
116,11,view
93,64,click
87,64,click
88,64,purchase
269,393,view
251,156,click
290,64,view
58,221,view
191,32,view
161,228,view
241,64,click
196,400,view
26,222,click
122,453,click
111,64,wishlist
80,221,view
89,284,view
160,254,click
264,64,click
245,64,view
283,64,view
66,336,click
118,64,purchase
31,32,view
250,188,click
68,234,purchase
57,64,wishlist
185,228,click
6,7,click
7,64,click
26,32,click
77,64,view
225,221,purchase
66,404,view
191,323,view
67,221,view
25,411,view
2,482,click
177,11,view
226,453,view
300,64,view
68,153,click
83,260,view
38,453,view
21,308,view
272,64,purchase
15,32,click
278,128,view
199,411,view
42,278,view
61,54,view
29,411,view
189,420,view
202,453,click
21,411,click
79,64,view
202,411,view
298,32,click
131,32,view
221,411,view
157,189,view
116,228,view
155,428,view
233,64,click
198,64,purchase
61,64,wishlist
131,64,view
71,71,click
285,404,view
78,64,view
263,293,wishlist
274,483,purchase
51,147,purchase
76,293,click
44,62,view
195,32,view
174,80,purchase
145,286,wishlist
96,210,click
187,173,view
134,34,purchase
18,192,view
41,18,view
271,221,view
137,411,view
200,252,view
138,221,click
206,70,purchase
138,323,purchase
172,370,view
123,54,view
139,411,purchase
258,411,click
221,64,view
41,64,view
12,173,purchase
294,32,click
157,221,click
95,160,view
166,256,view
196,411,click
94,64,purchase
7,54,wishlist
70,64,click
61,32,view
147,64,click
136,428,view
127,285,view
213,363,view
163,132,view
29,54,view
235,64,wishlist
10,64,click
63,221,view
183,71,view
62,64,click
229,64,purchase
144,32,view
144,415,view
259,225,view
256,64,view
84,359,purchase
13,319,view
175,372,click
114,360,view
68,228,view
166,411,view
2,64,purchase
24,330,click
183,240,click
275,64,purchase
189,32,view
24,64,purchase
248,116,view
66,64,view
238,413,purchase
62,54,click
117,61,click
64,153,view
204,173,click
45,221,view
18,64,view
178,411,view
201,64,click
96,228,click
249,393,view
192,466,view
110,274,view
78,293,click
227,64,click
268,189,view
148,411,view
114,261,view
117,54,view
180,177,view
47,219,view
236,64,view
255,256,view
259,406,click
103,411,view
252,64,view
182,428,wishlist
284,64,wishlist
287,293,view
46,304,view
223,65,click
274,282,click
245,64,view
135,64,view
111,495,wishlist
73,326,purchase
261,64,view
150,32,view
287,324,purchase
290,64,click
95,64,wishlist
208,64,view
173,64,click
200,32,purchase
246,448,view
59,173,view
252,32,click
4,453,view
287,124,click
288,32,view
37,64,view
206,413,view
147,413,view
243,62,view
161,13,click
24,411,view
38,436,purchase
35,411,view
138,64,view
176,32,view
292,105,view
193,70,view
165,54,view
95,64,click
71,64,view
82,413,view
255,64,click
46,64,view
104,228,click
221,103,click
237,173,click
208,64,wishlist
243,64,view
252,280,view
95,64,click
15,453,view
296,294,view
244,428,view
122,152,purchase
293,121,click
159,64,click
196,32,view
263,7,click
172,64,view
24,64,view
181,235,click
249,406,view
145,228,view
146,453,click
1,64,wishlist
238,411,view
223,221,view
230,70,purchase
46,54,view
178,54,wishlist
132,362,view
209,32,view
113,453,view
198,193,view
96,263,view
57,5,view
184,64,click
115,32,view
190,70,click
92,411,view
271,64,view
106,54,view
41,334,click
269,336,view
292,63,click
179,67,view
223,32,wishlist
135,117,purchase
150,41,view
132,393,click
157,43,view
126,281,view
133,32,view
116,228,view
210,32,view
288,64,view
169,221,view
245,156,view
295,7,view
268,70,purchase
52,32,view
5,87,click
229,64,click
59,308,click
246,32,purchase
266,411,view
212,411,view
300,64,click
20,32,view
143,228,click
196,202,view
115,228,click
73,57,purchase
55,64,view
237,32,view
183,173,view
98,32,view
242,294,view
221,410,view
294,43,purchase
134,18,view
97,32,view
199,64,view
278,400,view
105,32,view
209,64,click
70,64,view
159,453,view
209,64,view
155,64,view
297,54,click
203,261,view
15,64,click
161,268,purchase
292,282,view
299,44,view
46,428,wishlist
225,180,view
135,64,view
107,152,view
117,173,click
188,286,view
287,43,view
201,32,view
173,13,click
82,64,view
79,336,view
70,64,view
294,321,view
6,64,view
130,411,view
63,7,view
234,411,click
225,345,view
245,43,view
162,32,click
89,32,view
29,64,purchase
119,483,view
133,363,view
15,64,click
68,64,view
235,64,wishlist
298,192,click
9,64,click
84,413,view
27,350,view
212,252,view
280,453,click
53,486,view
254,32,view
55,336,click
94,299,view
185,293,view
226,64,click
76,32,purchase
33,64,view
21,284,view
176,411,click
145,11,purchase
76,286,view
97,54,click
40,165,view
44,64,view
272,453,view
121,404,wishlist
284,54,purchase
26,7,purchase
38,54,view
249,32,view
116,189,view
129,319,view
163,483,purchase
57,221,view
73,484,purchase
131,32,view
94,64,view
149,64,view
91,411,view
134,70,click
99,344,click
1,319,click
104,446,view
227,500,click
157,221,view
261,189,purchase
7,32,view
86,64,view
194,407,click
37,43,purchase
98,256,view
132,336,purchase
204,54,click
82,1,view
163,54,view
232,145,view
88,64,view
79,64,view
205,411,view
69,64,view
81,64,view
37,32,purchase
211,64,view
163,32,click
298,411,view
238,7,click
210,64,click
152,413,wishlist
22,54,view
133,336,view
283,32,view
55,64,view
21,64,view
115,18,view
43,64,view
89,261,view
152,221,purchase
58,268,view
223,400,view
206,32,view
299,64,view
285,173,view
157,222,click
1,64,view
292,168,purchase
255,54,view
126,486,view
199,293,view
205,222,click
61,189,click
112,32,view
73,11,view
75,64,view
9,32,view
146,64,view
112,225,view
249,26,purchase
291,107,click
58,64,purchase
229,64,click
143,228,view
83,221,view
282,64,view
222,54,view
87,18,view
179,306,click
277,32,view
97,158,view
24,32,view
126,398,purchase
282,268,purchase
284,319,purchase
88,413,view
32,64,view
222,64,view
224,140,purchase
91,178,wishlist
106,447,view
198,7,purchase
105,64,view
43,221,click
278,385,click
207,64,view
127,54,view
56,64,view
80,413,click
103,112,click
79,64,view
261,483,view
96,453,click
33,173,view
11,411,purchase
253,411,click
217,27,click
298,64,click
276,173,purchase
137,32,view
66,453,view
210,64,purchase
57,411,view
297,334,click
278,319,view
255,64,click
78,18,view
205,173,click
182,228,view
166,54,view
260,70,purchase
84,32,view
140,7,click
5,407,click
70,228,click
228,32,view
211,54,wishlist
156,64,view
203,453,view
284,261,view
255,32,view
293,32,view
261,64,click
259,358,view
237,32,click
266,179,view
205,483,view
274,64,view
300,173,view
162,64,click
264,406,purchase
168,12,view
17,64,view
235,64,view
284,189,view
279,64,view
130,411,view
114,64,purchase
294,400,purchase
22,32,view
277,400,click
243,32,purchase
55,400,view
122,64,purchase
229,256,purchase
25,64,view
177,323,click
207,64,purchase
183,428,view
184,411,view
134,153,view
225,472,click
151,54,view
258,63,purchase
10,62,view
83,54,click
18,64,click
105,54,purchase
63,64,view
152,32,wishlist
68,189,purchase
202,453,click
217,400,purchase
192,64,purchase
194,64,click
60,32,view
224,158,view
218,153,view
93,64,view
121,64,click
151,54,view
256,32,purchase
156,173,click
167,411,view
224,32,view
119,173,view
251,270,wishlist
148,32,view
53,64,click
29,64,view
66,62,purchase
35,200,click
122,65,click
238,221,view
139,173,view
127,43,view
165,400,view
300,7,view
178,64,purchase
52,411,wishlist
168,453,click
230,64,view
27,173,click
186,32,view
230,54,view
118,407,click
183,107,view
271,483,purchase
152,64,click
237,64,view
293,453,view
105,64,view
262,173,view
64,173,view
36,441,view
267,271,wishlist
219,306,view
260,173,view
286,64,click
246,400,view
147,478,view
162,441,view
63,54,view
168,486,view
168,13,view
263,64,view
55,411,click
97,32,purchase
255,64,view
194,140,view
204,70,view
159,64,click
70,70,view
193,336,view
175,64,view
300,479,click
58,64,view
175,453,view
273,103,click
175,64,click
277,70,click
149,360,view
151,411,click
264,8,view
235,70,view
288,275,view
252,32,click
179,27,view
266,147,click
27,64,view
299,453,view
38,217,view
277,64,click
232,17,view
169,281,view
135,28,click
137,165,view
255,160,view
201,75,view
94,156,click
108,173,view
223,489,view
42,228,click
252,164,view
173,228,purchase
12,415,click
294,336,view
54,54,view
190,32,view
218,330,view
114,380,view
161,41,view
11,27,view
7,153,click
100,64,view
63,64,view
300,64,view
273,64,view
243,32,click
162,411,view
219,64,view
272,32,view
52,345,click
22,32,view
70,32,click
106,411,purchase
272,221,view
206,64,view
112,319,view
206,228,view
124,436,view
4,336,view
221,64,click
150,54,view
172,308,click
123,70,view
183,411,purchase
52,411,view
22,413,click
123,453,view
15,345,view
216,365,click
210,64,purchase
152,64,view
131,32,click
212,64,purchase
237,230,view
105,32,purchase
154,411,view
192,455,view
287,400,view
110,64,view
215,64,view
261,158,view
133,482,view
271,27,view
163,165,purchase
295,54,click
215,221,view
2,228,view
275,63,view
261,54,view
164,27,view
122,270,click
276,222,view
252,64,view
101,64,wishlist
284,451,wishlist
55,160,click
139,8,click
18,64,purchase
258,160,purchase
260,221,view
227,62,view
263,64,view
208,32,view
8,427,view
5,189,click
58,206,view
263,288,purchase
12,64,view
69,411,click
21,243,view
88,434,view
44,43,click
183,54,view
138,160,view
29,268,view
140,64,view
139,411,click
283,428,view
248,11,view
74,64,view
239,64,click
286,453,click
131,254,view
105,64,view
254,235,click
95,32,view
110,64,view
274,478,view
99,32,view
51,441,view
244,64,view
230,319,view
78,349,view
172,349,view
213,323,view
185,64,wishlist
299,64,view
244,189,view
50,221,view
289,108,view
237,64,view
98,281,view
232,64,view
105,173,view
22,41,view
39,62,view
96,64,click
130,32,purchase
144,41,click
254,64,view
36,453,view
132,32,view
75,130,click
151,116,purchase
68,64,view
204,64,view
110,89,view
43,64,click
9,70,view
229,436,view
93,411,view
94,54,click
162,64,purchase
241,411,click
154,323,view
69,32,view
184,70,view
196,64,view
295,413,view
275,70,click
88,80,view
208,311,click
275,183,view
285,54,purchase
264,7,view
238,411,view
5,221,view
234,32,view
119,54,click
46,267,view
17,453,click
291,64,view
23,64,view
271,105,click
104,411,wishlist
66,164,click
118,32,view
224,32,purchase
21,221,view
294,430,view
141,54,view
5,64,wishlist
103,41,view
76,254,view
169,64,view
112,64,view
281,221,view
150,41,wishlist
233,64,view
3,64,view
291,338,view
61,411,view
297,320,purchase
197,228,click
78,217,view
254,64,view
298,7,purchase
296,13,click
23,411,view
173,32,wishlist
43,110,purchase
281,54,wishlist
199,32,view
264,32,view
223,64,view
126,104,view
50,173,view
48,413,view
190,319,view
73,160,wishlist
159,64,view
134,80,click
36,411,view
123,32,view
229,32,purchase
129,32,purchase
140,295,view
76,11,view
282,64,purchase
9,312,click
277,273,click
78,357,click
263,54,purchase
148,186,view
201,64,view
257,332,view
167,360,view
184,293,view
160,64,purchase
177,69,view
151,64,click
287,444,view
170,64,view
215,236,click
168,411,view
204,64,view
238,189,view
136,54,view
44,64,view
74,453,view
90,64,purchase
291,483,purchase
219,64,view
16,62,view
273,11,view
220,54,view
133,32,click
157,62,purchase
226,54,view
154,411,wishlist
55,336,view
4,411,click
105,66,view
77,32,view
216,64,wishlist
274,64,purchase
52,222,view
235,7,view
232,396,view
215,18,view
180,2,click
79,345,view
40,477,click
227,25,view
280,54,purchase
139,479,view
240,427,click
297,64,view
8,64,wishlist
56,406,view
290,453,view
75,64,view
140,312,view
158,156,purchase
194,400,purchase
78,64,click
222,178,click
183,64,view
89,64,view
142,278,click
46,407,view
253,58,view
42,173,view
2,362,view
158,64,click
148,221,purchase
92,156,view
142,70,view
12,473,view
10,411,view
52,473,view
83,240,view
101,62,view
96,32,view
206,64,click
271,54,click
123,221,view
259,411,wishlist
104,64,wishlist
104,64,view
26,64,click
17,236,view
244,339,view
255,222,view
239,63,view
24,349,view
199,37,view
182,441,click
27,323,view
298,428,click
239,128,view
187,145,click
40,64,view
115,32,view
62,64,purchase
286,173,purchase
228,173,view
71,349,view
29,11,view
213,64,view
263,64,click
80,64,view
197,32,view
62,173,view
117,64,purchase
287,295,purchase
4,64,view
8,7,click
188,393,view
257,64,view
132,7,view
70,64,view
96,64,click
201,70,click
197,189,click
283,411,view
204,413,view
227,482,view
224,43,view
296,442,purchase
187,404,purchase
73,64,view
60,253,purchase
75,411,view
5,64,view
268,407,purchase
81,32,view
58,43,purchase
296,64,view
150,221,view
6,32,view
218,189,click
8,32,view
76,64,purchase
194,453,view
282,109,click
207,11,view
169,64,view
48,64,view
61,207,view
256,54,click
80,453,click
300,256,purchase
63,32,view
173,32,click
57,64,click
230,219,view
51,64,view
289,221,view
186,32,view
24,63,click
237,64,click
10,64,click
223,160,click
190,107,view
237,453,view
34,54,view
105,64,view
63,411,click
247,173,click
118,453,click
111,64,view
117,173,click
227,32,view
155,221,view
236,7,view
83,228,view
202,441,view
76,366,view
265,164,wishlist
230,54,view
6,54,purchase
106,64,purchase
106,110,view
281,468,view
214,319,view
65,64,view
259,438,click
209,492,click
135,221,purchase
202,70,view
30,319,click
121,32,view
14,441,purchase
75,453,view
43,94,view
231,54,view
5,32,click
165,54,view
243,221,purchase
256,268,view
82,54,view
15,32,click
133,64,view
108,282,click
67,54,view
31,18,view
76,453,view
39,438,click
251,54,view
252,64,view
151,64,purchase
191,64,view
283,411,view
17,411,purchase
218,369,view
300,116,view
16,17,click
292,165,view
137,64,view
254,427,view
280,64,view
238,25,click
111,406,view
100,54,click
176,441,purchase
150,70,view
212,438,view
144,411,view
58,295,view
289,32,view
124,46,view
114,88,view
204,27,view
32,64,view
282,32,click
113,415,view
237,404,wishlist
253,64,purchase
82,99,view
199,64,click
153,422,view
220,64,click
215,54,click
88,54,view
156,411,view
251,32,click
192,64,click
259,126,view
2,54,view
187,281,click
12,64,view
53,228,click
88,189,view
40,14,click
154,447,view
17,32,view
18,70,view
81,411,view
106,64,wishlist
126,411,view
192,103,click
177,334,view
116,303,view
18,64,view
259,339,click
146,319,view
100,27,view
84,32,view
84,70,view
276,64,view
276,249,view
65,270,click
139,64,purchase
30,54,view
202,32,purchase
69,244,view
125,468,view
39,453,view
191,32,view
8,411,view
138,293,view
230,32,wishlist
51,70,view
229,64,view
247,411,click
66,475,purchase
141,453,view
261,336,view
197,64,purchase
14,137,view
230,192,view
3,228,view
273,214,view
71,32,view
55,64,click
170,411,view
139,64,click
52,70,view
122,413,view
227,453,view
72,32,click
65,411,click
68,64,view
280,64,click
165,404,view
57,70,click
4,32,view
253,64,view
196,427,view
107,207,click
286,54,view
30,64,view
278,413,wishlist
141,64,view
258,393,view
270,173,click
278,64,click
224,268,view
208,479,view
261,32,view
300,349,view
111,434,click
164,415,view
300,411,view
89,64,view
55,173,view
208,64,purchase
154,54,view
97,70,view
93,428,view
87,285,view
141,64,view
90,70,click
214,411,click
228,64,view
1,32,click
176,478,view
298,411,view
35,453,view
21,64,view
39,64,click
295,64,view
103,173,view
83,32,view
45,497,view
3,319,view
11,182,view
249,62,view
144,411,purchase
215,270,view
224,386,view
112,268,click
182,64,view
117,453,view
217,64,click
76,362,click
106,82,purchase
211,64,click
133,32,view
223,32,purchase
51,411,view
148,64,click
236,64,view
199,173,view
216,99,click
217,126,view
129,189,view
24,196,purchase
36,453,purchase
52,221,view
45,438,view
290,64,view
94,64,view
287,64,view
137,64,view
113,32,view
172,225,view
200,228,view
6,64,purchase
275,411,view
71,54,view
144,441,view
265,54,click
33,62,wishlist
2,189,view
173,336,view
138,64,view
143,64,click
9,438,view
113,453,view
219,64,view
211,415,view
234,221,purchase
135,32,view
203,13,view
232,178,wishlist
180,227,view
213,442,view
199,27,view
35,411,view
45,173,click
293,64,view
232,453,click
296,178,view
265,32,view
233,428,click
198,64,wishlist
187,54,purchase
18,32,view
127,54,purchase
261,32,view
248,428,click
12,196,view
62,400,view
94,54,purchase
244,89,click
42,43,click
232,221,view
169,64,click
24,411,click
294,54,view
87,404,click
258,27,wishlist
13,147,view
166,489,click
155,228,view
61,319,view
288,54,click
40,400,view
227,64,view
96,172,click
206,63,view
8,453,purchase
298,70,click
261,172,view
291,363,purchase
252,64,view
166,108,click
120,453,view
4,173,click
158,43,view
150,64,view
275,441,click
45,7,view
168,32,wishlist
10,64,view
290,43,view
14,283,view
33,43,click
225,64,view
272,64,wishlist
119,400,view
143,62,view
28,404,click
39,453,view
213,453,purchase
3,411,view
139,413,click
176,5,view
27,64,click
130,5,view
73,38,click
48,32,view
230,58,view
28,35,wishlist
212,336,view
25,64,view
277,64,click
34,54,view
271,64,purchase
282,64,purchase
152,486,click
168,281,view
10,453,view
297,401,wishlist
95,293,view
142,64,view
2,54,view
58,323,purchase
198,126,view
242,411,view
286,64,view
9,64,view
30,293,click
216,64,purchase
136,32,view
196,336,view
130,32,view
249,112,view
6,415,view
74,32,click
192,64,view
300,64,purchase
115,453,view
94,400,view
232,411,click
31,32,view
230,64,purchase
151,32,view
158,64,view
218,32,click
273,240,click
143,482,wishlist
205,288,view
262,400,view
292,54,view
266,411,purchase
205,54,wishlist
66,64,view
207,406,click
271,411,view
67,411,view
249,61,purchase
90,64,view
132,64,view
95,64,view
66,64,view
38,390,purchase
292,70,view
177,411,wishlist
80,70,click
281,32,view
284,483,purchase
205,400,view
254,54,view
223,64,view
131,173,view
129,391,click
49,32,click
98,446,view
80,39,view
16,64,view
153,64,wishlist
239,314,view
35,409,view
117,334,purchase
289,64,view
9,64,click
254,32,purchase
279,453,view
277,54,view
197,32,click
70,32,view
78,64,view
173,270,view
249,311,view
53,336,view
206,64,purchase
280,145,wishlist
18,428,purchase
206,173,purchase
44,453,view
2,54,view
52,306,view
171,233,view
149,442,view
127,165,view
132,64,view
116,23,click
247,413,view
208,64,view
251,221,click
38,221,wishlist
32,64,view
295,63,view
24,64,view
299,189,view
102,221,view
236,64,view
95,312,purchase
159,32,view
282,43,click
253,54,view
274,54,view
116,32,view
3,319,view
165,64,click
37,256,click
286,334,wishlist
46,453,view
86,51,view
41,32,view
131,64,click
286,165,view
177,411,click
49,32,click
134,32,click
201,7,view
60,138,view
252,128,view
146,64,view
7,11,view
160,64,view
10,397,view
280,64,view
277,64,view
196,411,view
21,64,view
279,400,click
143,336,click
11,413,view
7,64,view
174,64,purchase
145,319,click
106,52,click
176,323,view
29,49,click
240,32,purchase
258,454,purchase
222,453,view
286,453,wishlist
87,64,click
61,189,click
277,172,click
145,254,view
103,482,purchase
200,411,view
276,32,view
25,32,click
124,64,view
207,64,wishlist
82,64,view
241,482,view
140,411,view
246,156,wishlist
30,51,click
71,102,purchase
41,54,view
200,41,click
294,32,view
140,54,click
199,220,view
209,64,view
296,411,view
119,141,view
197,64,view
9,64,view
285,55,view
199,221,view
27,411,view
203,64,click
190,64,click
45,428,view
5,336,view
6,282,view
61,279,view
122,293,view
70,64,view
81,441,click
236,27,view
188,64,view
96,429,view
274,54,view
238,411,click
253,73,click
132,312,wishlist
71,64,view
286,367,view
147,299,view
47,64,view
288,64,view
200,411,view
109,32,click
145,63,view
208,64,view
190,64,view
254,64,click
195,64,wishlist
210,64,view
72,32,view
230,64,view
79,160,purchase
208,64,view
33,411,view
37,411,view
3,64,view
47,54,click
162,54,view
226,228,view
92,32,view
126,70,view
291,32,click
136,483,view
50,482,view
240,70,view
236,64,purchase
41,160,purchase
295,173,view
154,358,view
110,54,view
64,400,view
166,11,view
287,453,view
4,411,view
96,226,wishlist
245,358,click
46,173,view
4,80,view
96,64,click
222,453,view
74,319,click
246,64,click
108,228,purchase
149,32,view
288,218,view
84,363,purchase
236,411,purchase
96,32,view
122,336,click
115,323,purchase
73,64,view
94,64,view
1,64,click
117,63,view
143,32,view
153,221,view
269,64,click
248,32,view
44,32,view
176,64,view
227,32,view
36,64,wishlist
64,64,click
202,479,wishlist
110,7,view
222,144,click
78,318,view
240,453,view
39,54,click
18,320,view
153,13,view
227,64,view
27,64,click
172,43,view
258,225,view
148,64,click
243,285,view
28,64,view
10,482,purchase
243,261,view
86,54,view
191,228,view
221,270,view
21,32,view
261,413,view
207,5,click
211,13,view
230,32,view
107,64,purchase
293,482,click
278,268,click
40,32,purchase
260,54,view
162,240,view
145,189,click
107,64,view
224,32,view
114,457,view
196,64,view
281,70,purchase
274,80,view
54,32,view
174,64,view
38,64,view
84,64,view
272,18,view
255,32,click
83,32,click
259,404,view
263,58,view
66,64,view
280,428,view
280,432,view
199,173,view
40,188,view
131,228,view
157,453,wishlist
275,432,wishlist
201,64,click
264,54,view
138,228,click
99,25,view
2,116,purchase
228,64,view
62,64,view
294,207,view
197,411,view
215,32,purchase
231,441,view
143,32,click
268,370,view
184,210,view
89,32,view
3,64,view
229,32,click
213,192,purchase
150,441,view
213,411,view
55,64,purchase
155,32,click
242,216,view
104,64,view
274,414,view
120,209,click
22,13,view
126,411,view
153,312,view
109,221,view
89,64,click
25,173,click
115,64,click
143,41,view
297,64,click
34,380,view
249,159,purchase
295,30,view
140,32,view
138,64,view
139,173,view
22,453,view
194,281,view
261,265,view
165,221,click
115,228,click
173,70,click
281,64,click
222,64,click
129,32,click
23,278,wishlist
182,89,click
72,32,view
9,453,click
79,64,view
226,413,view
273,54,view
188,176,view
159,64,purchase
137,331,click
82,64,view
67,172,view
267,408,click
142,64,view
126,428,view
220,64,click
281,411,click
144,64,view
247,32,view
51,442,view
2,411,view
110,62,click
45,411,wishlist
272,150,click
47,453,view
151,349,purchase
186,128,view
213,336,view
12,140,purchase
121,64,click
113,62,view
258,167,view
78,25,view
294,64,click
220,32,view
278,336,view
283,32,view
229,70,click
37,336,view
255,32,view
269,64,click
279,173,click
232,222,view
34,411,view
253,189,view
155,411,wishlist
200,64,click
108,221,view
227,54,view
80,44,click
205,64,view
205,482,view
15,293,view
46,400,click
52,64,view
277,173,view
51,221,view
14,428,view
206,411,click
19,408,view
68,64,click
285,64,view
119,64,purchase
262,413,click
156,189,view
24,32,view
216,453,view
212,434,click
116,329,view
182,319,view
250,54,click
88,172,click
112,64,view
22,482,click
226,482,view
66,428,view
114,221,click
144,32,view
261,173,view
40,32,view
248,20,click
53,281,purchase
166,346,view
275,324,view
202,217,click
39,41,view
225,227,view
229,173,purchase
73,64,wishlist
137,411,view
135,54,view
151,64,click
119,217,view
219,458,click
34,54,purchase
164,453,click
260,413,purchase
182,70,view
232,18,view
76,413,view
261,411,view
107,268,view
46,32,view
156,428,wishlist
117,64,view
193,381,click
36,400,click
131,173,view
200,64,view
107,32,click
242,268,view
63,32,click
183,400,click
250,32,purchase
59,54,view
173,64,view
85,64,click
208,228,view
147,481,view
154,253,click
198,404,view
131,196,view
250,312,view
66,70,click
65,173,view
124,4,click
15,339,view
179,452,click
295,156,view
96,64,purchase
213,411,view
194,298,view
40,64,wishlist
202,239,view
17,64,click
66,64,click
113,32,view
21,64,wishlist
225,177,view
216,453,click
9,64,purchase
37,32,click
142,240,view
151,64,view
126,8,view
235,32,view
185,54,view
193,339,view
197,32,click
195,64,view
183,483,click
172,411,click
94,453,view
135,339,view
24,64,purchase
281,32,wishlist
172,32,click
107,486,click
139,349,purchase
131,372,view
73,64,purchase
118,228,view
124,409,view
185,32,click
43,411,view
298,427,view
48,64,click
235,173,view
163,64,view
5,32,view
147,32,view
223,54,view
27,404,click
258,64,view
275,453,view
160,64,view
48,236,view
222,453,view
54,426,view
281,64,view
24,43,view
269,32,view
170,63,click
209,428,click
2,64,view
297,62,view
37,411,view
101,64,view
95,64,view
258,54,view
172,245,view
168,46,view
148,147,view
79,64,view
19,64,view
164,415,view
10,64,purchase
218,280,view
266,64,view
70,32,view
164,64,wishlist
67,64,view
191,411,click
49,93,click
24,346,view
107,32,view
115,228,view
90,411,view
60,225,view
131,32,purchase
146,32,view
96,221,view
153,43,view
3,64,view
221,54,view
28,13,view
183,32,click
243,336,purchase
125,32,view
185,64,view
119,411,click
48,32,view
197,377,view
171,228,view
250,407,view
81,411,view
262,64,purchase
214,32,view
190,64,view
298,404,view
227,8,purchase
202,54,view
120,32,view
209,64,click
296,400,view
128,64,view
199,221,view
153,64,view
81,293,purchase
215,20,click
281,191,view
109,151,view
281,32,click
127,7,view
52,411,view
152,228,view
122,43,click
280,256,view
50,411,view
257,64,view
264,62,click
46,64,view
107,453,view
242,319,click
3,110,view
217,240,wishlist
10,400,view
141,228,view
63,106,view
101,70,view
227,411,view
143,253,click
85,411,click
177,281,view
98,189,view
300,308,view
154,64,view
294,32,click
41,331,view
212,18,view
150,228,view
210,54,click
211,482,view
112,32,click
17,64,view
87,411,click
15,64,click
127,228,view
300,64,click
100,64,view
140,64,purchase
215,164,click
106,94,view
52,32,click
280,225,view
32,320,purchase
253,189,view
129,344,view
206,64,view
43,107,view
160,62,purchase
20,64,view
214,334,purchase
207,252,wishlist
38,499,click
127,32,view
103,32,purchase
169,32,view
80,224,view
102,64,view
245,228,click
249,209,purchase
52,64,view
31,64,click
51,345,purchase
254,64,purchase
51,70,view
9,224,view
238,7,view
267,400,click
149,64,view
274,453,click
163,64,view
39,107,click
224,453,view
252,411,purchase
97,189,view
41,64,click
155,43,view
195,64,view
147,64,click
61,411,purchase
39,268,view
172,64,view
222,108,view
35,411,view
177,32,wishlist
90,160,view
160,280,view
187,32,click
34,154,view
278,189,click
267,173,purchase
219,411,view
292,75,view
30,64,view
175,54,view
206,64,view
259,32,view
95,54,click
234,64,view
186,411,view
196,117,view
22,64,purchase
141,64,view
194,221,wishlist
216,308,view
263,54,click
3,64,click
211,411,view
140,277,click
52,453,view
4,453,view
257,323,view
83,64,view
76,64,view
146,64,view
168,254,view
184,163,view
153,64,view
20,156,view
232,189,view
191,180,view
60,402,view
16,288,purchase
161,64,wishlist
227,364,view
272,70,purchase
4,285,view
61,293,purchase
185,409,view
21,189,view
124,64,purchase
9,389,view
154,64,view
169,32,view
171,84,view
262,63,view
135,32,view
233,32,purchase
66,400,view
262,7,purchase
115,64,view
177,221,purchase
13,7,view
286,70,view
75,64,click
228,32,purchase
123,128,view
295,64,click
283,32,view
253,393,view
157,404,view
143,64,purchase
1,164,click
221,228,view
153,411,view
279,54,view
25,411,view
124,64,click
191,54,view
205,32,view
48,437,view
287,64,view
283,64,view
11,221,view
205,43,view
204,32,view
256,282,view
5,173,click
124,41,purchase
90,64,view
17,32,view
65,32,click
176,32,purchase
56,32,view
235,32,wishlist
15,411,click
289,192,view
143,64,view
123,365,view
74,336,view
150,411,purchase
43,32,view
72,173,view
144,64,click
223,411,purchase
47,54,view
152,244,click
68,64,view
